region_id	98JKPD8_lumA_fps	ANAB5F7_basal_fps	S6R691V_her2_fps	PU24GB8_lumB_fps	2GAMBDQ_norm_fps
chr1:243850315-243850326	0.5303020643515054	1.2912371939232747	0.3656796003325346	0.42229497628881124	1.3675830944135987
chr1:244863071-244863082	5.590692281880909	5.009456010129465	4.289002675068174	4.984580086016483	4.998238344461227
chr1:248906670-248906681	2.5487579943753045	2.6566452941369447	1.9594460544360814	2.0166507267033595	2.6302039193553477
chr2:740103-740114	3.01690678799592	3.2253684917423544	2.633615073478474	2.371642696312959	4.264246933212821
chr2:8540246-8540257	1.1784609118898104	1.704253972156971	1.384095308330775	0.9435482399420965	0.8177937492282173
chr2:8681788-8681799	1.7317892881334818	2.2412987440423247	1.9787542340179771	1.4657718412589598	1.615667362524697
chr2:8685876-8685887	1.2027011038374857	1.6622857207178372	0.9977996949521322	0.8135533160746367	0.9596424183428354
chr2:9003864-9003875	1.4968434063929645	2.3698244917032656	1.5650971148728527	1.7526885591581673	1.6919571313747572
chr2:10812778-10812789	2.3642614069280183	3.356094579494167	2.4267700111883204	2.601006261541199	2.6879494059310858
chr2:11155330-11155341	1.6011956574806268	1.9209874711078718	1.5167771577653397	1.4337506983608872	1.7250551541681682
chr2:17753423-17753434	0.8908063304814454	1.551459767611412	0.8801683239608912	0.6641213158836309	1.103637261174554
chr2:24084590-24084601	0.6952709339181742	1.4657435778949393	0.6068173097775418	0.46920473771240817	0.9597430202358244
chr2:24490962-24490973	0.9643661140350434	1.4680086338708367	0.957368036853291	1.1233942612758738	0.9812718253354901
chr2:24793474-24793485	0.6882667772568619	1.5813908644357753	0.9074308134218241	0.698962502616477	0.8900259083943846
chr2:25673760-25673771	1.0612623273864696	1.84306954553699	1.0253592333297097	0.9786016880388503	1.1644678724686244
chr2:28751714-28751725	4.553141056637204	4.984184457026949	4.477232671915268	4.680834074264595	4.525141175697863
chr2:37324768-37324779	0.26140054755246045	1.0945009034452997	0.2404569792492663	0.23853728124873508	0.6037799888760915
chr2:43131670-43131681	1.2186137731187159	0.6138560253597993	1.9673673588799359	1.0506492595595138	1.3071213567271551
chr2:43219736-43219747	2.397442388715249	3.9468211780082973	2.9364729467151816	1.9495154896045592	2.597441236205234
chr2:47403122-47403133	1.434645204151726	2.6418253564660708	1.6348045939787734	1.7344644049140943	1.692661344625681
chr2:47783914-47783925	0.7685079452753981	1.6040090662522397	0.8554472530090284	0.6135121421176429	0.49777912762991944
chr2:54115893-54115904	2.4208756501719897	2.8599826048875365	1.984827234091599	2.4623086217535244	2.2416794086314793
chr2:54456101-54456112	1.5669818046649997	1.8864291885041748	0.6717720062171497	1.6007397456522567	1.247263230398646
chr2:61177168-61177179	0.9979021452382852	1.751593642053234	1.2101896703529837	1.238561212721783	1.336933051016256
chr2:61470835-61470846	2.5638637331656	2.861179848760511	2.182628807141685	2.495603332835043	2.083466164923969
chr2:61764337-61764348	3.919926561791008	5.187683557490105	4.427658508270811	4.107546453401942	4.4821506334271906
chr2:62293627-62293638	0.9322502804958464	0.701869628994683	1.1477763924224462	1.0206294380925707	0.927282142764678
chr2:62293992-62294003	2.4369174283317694	2.671174010325203	2.5965829752034537	2.1713589379400706	2.349725841701763
chr2:62705461-62705472	3.6671959320302925	5.362642952656948	3.9142259585683026	4.3747531875097225	4.431782619003987
chr2:64379943-64379954	1.2290070378419535	1.6160138629244976	1.5879368760193004	1.719211909764728	2.0801463024553293
chr2:64989302-64989313	3.015938471406798	2.776110817894294	3.5883963024444157	3.811684435166624	3.143575379278678
chr2:69437031-69437042	0.734520032997233	1.3010416505046607	0.6462257993857184	0.5786709553847968	0.35224172243903473
chr2:69829724-69829735	1.6907326647547296	2.541030365538622	1.7951780035316467	1.7212738772998313	1.7246862805605414
chr2:70900469-70900480	1.1759432887580945	2.631762036344582	1.5929537021670748	1.2005057824783352	1.171275267227553
chr2:71130283-71130294	4.362673183557002	5.305466468236787	4.572057287195245	3.8329408946093797	3.9608651579220524
chr2:71331641-71331652	1.6788223707085348	2.2268023857965797	1.6654336378283445	1.591976383628068	1.83772927431595
chr2:73385695-73385706	1.9796783349485896	2.0913196804953817	1.582391962908602	1.77691667769563	1.5729786259329925
chr2:73737465-73737476	2.2904111283976842	3.4473116194378197	2.7099566450561228	2.496118824718819	2.6760783825583734
chr2:74958609-74958620	4.421450000516678	5.458940189575115	4.267384115023487	4.4628416535314095	4.467127417407488
chr2:84216355-84216366	6.75793337562762	5.28258940288022	7.288734657085547	8.192031232973429	11.587561733353686
chr2:101151535-101151546	1.9076033034983115	1.5766342468863899	1.5182624023485627	1.9789591730837532	1.9703561032399015
chr2:101151631-101151642	0.95626453190606	1.0483908353645244	0.9614937162511318	1.2166073230833316	1.239986360139102
chr2:112645721-112645732	5.710892647810525	5.649560828918166	5.108527630655298	5.615420859550104	4.631846250194958
chr2:113199243-113199254	2.461028511400895	2.9208802526966724	1.9335367878176402	2.33977316867482	2.150936501155319
chr2:118186476-118186487	0.2564298557283033	1.1341393830235103	0.19834204395610597	0.24520835268583357	0.2138805856147052
chr2:118186487-118186498	0.35106666370511275	1.2087891564005968	0.21461372350119062	0.2463909517133192	0.1325271881508604
chr2:120013061-120013072	1.3325200812190434	1.2379436626046523	1.1369506096825115	1.2018703198177414	1.209772258278045
chr2:120223508-120223519	3.3182469105305357	3.54891555892809	3.1560911124210507	3.017948226359853	3.3095014347820193
chr2:121530610-121530621	3.560164671712727	4.629735554741465	3.6196524495624582	3.1806314002690956	3.6647267189264983
chr2:127408064-127408075	0.9538114632136189	1.1226523134314572	0.9340331941791026	1.2567550439138697	1.4554420809574047
chr2:131492489-131492500	2.5571500714810242	2.4478071331591735	2.2360976121377036	2.174360920086765	2.241142865202204
chr2:131493025-131493036	2.560958783398236	2.3883979507056265	1.988094772174689	2.3591495988943927	2.5352021984093165
chr2:134918494-134918505	4.5388422483378426	3.5612439350254763	3.8424391370458704	4.015758575037864	3.411612356165946
chr2:144332681-144332692	2.0347755488696038	2.527828324993389	1.978523195971698	2.0164081422874647	2.62554269831352
chr2:148020473-148020484	2.5713843253411106	2.137526822403696	2.0677368872706103	1.8908707070620665	2.375781731985937
chr2:152175818-152175829	1.3095064236175888	1.2282362798508049	1.0844389623067918	1.0366400095416068	1.1421677861893758
chr2:159286720-159286731	6.296078639836295	6.412334607772987	5.904519710957137	5.605323283238496	6.038428384004097
chr2:159712413-159712424	3.851466578940117	4.422709438544413	3.5789897534173383	3.778238108825172	4.034774015304704
chr2:165953906-165953917	3.4751141979682214	3.7632869280755545	3.195994683556968	3.348135939444241	4.042855700708161
chr2:168456324-168456335	1.1488949787019667	0.9443276922432795	1.1243425334427095	1.102835232028816	1.399306224669492
chr2:169798749-169798760	0.4597763394438215	1.1248526535223293	0.6350039514235912	0.5439207378079111	0.7199416413141617
chr2:171160241-171160252	1.5690475467217924	1.5402962774444875	1.698472078446255	1.5466737439597722	1.5093311616352278
chr2:172085320-172085331	0.7063097430341594	1.810614529196626	1.7845172479676255	0.391486755470211	0.7859364831150053
chr2:173963972-173963983	2.5389134423859026	2.6158419286282726	2.3332326078804706	2.8801299550797963	2.25046530728586
chr2:178450713-178450724	0.9021033573545298	0.6988279823984774	0.5929550270007963	0.6912301243598401	1.047098997314685
chr2:181891831-181891842	3.553063683392504	3.6380940484934357	2.899209810393882	3.25847067471924	3.5817301572104983
chr2:189441452-189441463	4.03254178110584	3.913460139277575	3.2537541951267417	3.258106798095399	3.8059382427188524
chr2:190718993-190719004	0.7891330886236865	1.1759134868075671	2.0065778158770162	1.0404910371439322	1.8623767380982774
chr2:203535308-203535319	1.5312186453067786	1.3513582511121032	1.1426605499691231	1.4960342471417973	0.9427748342849979
chr2:207625302-207625313	2.1606244282357636	2.1673284874580077	1.610644615425017	2.1245401456724338	1.7535254898840809
chr2:216013707-216013718	0.6207105565558174	0.685237646543091	0.7952123338005506	0.8590682171068403	1.1188616809802368
chr2:216109156-216109167	1.942882304561972	1.443384239618577	1.4999773912573318	1.76997269879065	1.7884343467512955
chr2:216109177-216109188	1.2041213015015306	0.6537857264206253	0.676227739966818	0.8415414930584635	1.2094704525990776
chr2:224585646-224585657	4.293599933533001	3.9014877005478295	3.8769958276821854	4.128075159597013	3.798929644173946
chr2:231514364-231514375	1.8629316315201725	2.2156065376871426	1.9584228859454167	2.2488949818703468	2.320484224806267
chr2:232697484-232697495	2.0910992971368385	1.4288555234303186	1.52875813073667	1.8814705609461548	1.7644575622555623
chr2:237487225-237487236	2.229374906063391	0.5421831826938923	1.7141166547228677	2.2822806621078264	1.9317585102964203
chr2:238061012-238061023	5.024259354464459	4.075994084519494	3.8756426048396935	4.270441888675092	4.659914178338915
chr2:240566594-240566605	4.121723738963932	3.57777884364953	4.593576830934382	4.355134172874256	3.632634715062979
chr2:241064167-241064178	1.3989465992327794	1.2525370946779364	1.2502252632296325	1.3624915261918804	1.778743031060013
chr2:241150428-241150439	4.069370088712096	3.456760138651565	3.59364416663847	3.885551389806497	3.8982907804828377
chr3:9793096-9793107	2.5475960144683585	2.0971764680902036	2.720254340833134	2.6967967827675356	2.5942219756295835
chr3:9933561-9933572	2.0738632618504758	2.036505325878657	2.559979947585809	2.0073112266914217	2.072031083087542
chr3:10009205-10009216	2.1860911545296595	2.2224340635573485	2.009086228950904	2.3408647985463458	1.8127464708903258
chr3:27484401-27484412	5.455224791062808	4.04318313081149	5.115755820960314	5.273498125346821	5.246993291858919
chr3:32238653-32238664	1.0128787751500312	0.8861804695477333	1.050278336892669	0.6092972378914762	0.8657473182196839
chr3:33113964-33113975	1.1737807150423896	1.5037641603475083	1.6936862903447594	1.5857298349187852	1.0632959020859285
chr3:40309640-40309651	4.028216633674431	3.454592156503206	3.6072754113689367	3.777843909149343	4.8961274230773
chr3:43690738-43690749	2.49230513722952	1.7982861530992402	2.339833694917016	2.3059629657095257	2.196475624715048
chr3:45594062-45594073	1.644608517892908	1.4749979494536072	1.6437160614781101	1.952062625971452	1.7589579921054916
chr3:47781856-47781867	2.2836329122738337	1.849541134039555	1.7528650356273898	2.264723615007462	2.304890931392958
chr3:49358481-49358492	2.275628161803762	2.261198878687712	1.7702258945335045	2.5752013443004222	2.6250732228129046
chr3:50235929-50235940	4.333720517542269	3.797683420966688	3.8043838702801853	4.714371369762008	4.664172991808786
chr3:50321806-50321817	2.6196710459186368	2.67411858309387	2.3217467164368815	2.403694162263018	2.755386208198107
chr3:51391255-51391266	2.5268417622415207	1.8972043833609458	1.7964982209389555	2.36563873201957	2.5961669455607055
chr3:51671174-51671185	3.3020760234922064	1.9895215933500348	2.493308968516699	2.988170989308805	3.0694988520743776
chr3:72997217-72997228	2.2231776798930136	1.823654780029295	1.7704239271446007	2.178060332429156	1.8196209335779137
chr3:100334705-100334716	1.2041213015015306	1.5003989343261748	1.0894887938897493	1.1784306006319363	1.268221958104707
chr3:101724968-101724979	2.4153562456139968	2.5994688097167837	2.805408363604571	2.601339815113054	2.424372446299668
chr3:101849238-101849249	1.911831619270809	1.6439711252555784	2.197877318196105	1.602255898251597	1.5629184366340836
chr3:105868938-105868949	1.5599776480036875	1.2964144647253266	1.4816593747309177	1.3399008524617062	1.8922219663517073
chr3:111859213-111859224	1.0726884631381035	0.5777122035729739	0.676458778013097	0.518722281606871	0.7732606445983798
chr3:113019774-113019785	1.3244184990900603	2.78316484936209	1.772569280431478	1.5715083235369702	1.7752219648053948
chr3:115146925-115146936	1.0767553928124138	1.3177059908987654	1.053545874975759	1.0550157790456147	0.8786914284509472
chr3:121835056-121835067	3.333449480979743	4.029528079071078	4.482315508933409	3.7242933993406346	3.648663950012574
chr3:125916828-125916839	0.8752809878358639	1.1662061040537195	1.1782734145312863	1.1290343489454207	0.7734618483843579
chr3:126084111-126084122	2.332629731683382	3.2502193915922035	2.3144855206966817	2.540026603995722	2.7622942048500243
chr3:127590539-127590550	1.3422678015495333	1.0419516048044721	1.4328443360956638	1.4255028282204742	1.3232511935697393
chr3:129314915-129314926	0.7840010107013424	0.7591755451848957	0.9920237437951549	1.0429168813028769	0.836874574931815
chr3:134486384-134486395	1.7467013636059532	2.4067772620529118	1.6910458555301413	1.5543151530604489	1.9585521477958479
chr3:136195862-136195873	1.339621069539268	1.3989244266059557	1.1927297951413212	1.4254421821165006	1.1953191196519455
chr3:141876535-141876546	2.9098755276783552	3.2823508285074388	2.893400853801722	2.2629042318882537	2.1765899838675375
chr3:143971712-143971723	4.5067909692379216	5.577693838597182	4.342306452888278	4.535435039987835	4.692643327524698
chr3:146469364-146469375	0.09259068884894285	1.8329415095304755	0.2652770665066774	0.7180660253681681	0.2630413773220409
chr3:156555206-156555217	4.313805473026004	5.505373837081019	4.469344372906597	4.07370592738466	4.579466197911971
chr3:169662631-169662642	0.46406920965559356	1.5694831415910557	0.8154116601323799	0.6324034035054263	0.49781266159424914
chr3:170037903-170037914	1.6452863395052932	0.9872019660727724	1.90231364613478	1.4490941626662135	1.1922675288979432
chr3:170038098-170038109	2.0129238711750954	0.9044303491249664	2.4563428811120445	1.8191566891132582	1.6010800880412785
chr3:170357558-170357569	2.6235765894947605	3.213590200667686	2.498688854451484	2.7900704906789673	2.5888565413368316
chr3:170358214-170358225	1.1701011120037281	0.923748040805123	0.8166328612341408	0.7272539101201719	0.4298057819336239
chr3:172040274-172040285	0.6956582605538228	1.0568039004178587	0.4577317590571616	0.48821729130813885	0.5176983024417594
chr3:172594816-172594827	0.6219693681216755	1.051173618420627	0.8924133404136831	0.5202687572581984	0.6171600406436406
chr3:179322848-179322859	0.4620357448184385	1.1511273028427431	0.6342118209792057	0.7358353338324395	0.6529407805834273
chr3:183636833-183636844	1.3139606799275478	2.0560818810989154	1.8237937158350712	1.5214146416547585	1.3717748399548109
chr3:184569206-184569217	0.7716388355802244	1.4991046166256614	0.700057664168747	0.5889807930603127	0.832112751996998
chr3:186783296-186783307	2.870174547524373	2.2861468523651007	2.3863053476542966	2.1286640807426402	2.30465619364265
chr3:186827516-186827527	0.8902898949672473	1.203967822966186	1.0218936626355233	0.9997975013776313	0.8315762085677229
chr3:186827541-186827552	1.8271361949423137	2.439847079301018	1.953802125019835	1.8691290787875225	1.8330009853454625
chr3:195443024-195443035	5.370626198393226	5.9427237880843595	5.553440896918465	5.736258221717547	5.844099060713503
chr3:196712343-196712354	2.285440436573527	2.6912682926256677	2.44043426135397	2.691884448345672	2.6615581760036147
chr4:1011440-1011451	1.5267321117771822	0.8153812913296725	0.9916276785729622	1.230859157517133	1.4619812040016957
chr4:1248422-1248433	3.046375889524851	1.8731300741314036	2.5564813714564396	3.2511324961384314	2.580405982325748
chr4:1580557-1580568	1.6936376145220942	1.2255505706222405	2.7016062699548926	2.097037137520396	1.8136518879272276
chr4:2536312-2536323	4.523865618426098	3.9063413919247534	4.770386947208254	5.209850039226504	4.701026818607123
chr4:2756492-2756503	1.0852120243574084	1.1008754181203262	1.3251806065296068	1.5442782228528138	1.400546981349691
chr4:6673969-6673980	1.6663633639285047	0.844665229303779	0.9474994117336555	1.6004668381843756	1.7376639247561343
chr4:7034987-7034998	0.7308727071782085	-0.2884452016103215	1.0187581462931643	0.7163679344569067	0.5825865234197231
chr4:7103499-7103510	1.8159359997281415	1.2400792868104988	1.5115622990064688	1.7105698399484868	2.067738735653341
chr4:7940028-7940039	0.786066752758135	0.6071902892021575	0.9529123031036227	0.6225484116097126	1.0245641732851287
chr4:15002111-15002122	3.883001422525841	2.4992562617545646	3.4432383985107804	3.5903564787148894	3.3709021234696936
chr4:18022062-18022073	2.0120201090252485	1.7051599945473301	1.9557824511307988	2.0973100449882773	2.274140286102626
chr4:22516102-22516113	1.2044440736979045	1.0919122680442737	0.931920846327408	0.9210788584198695	1.3390792247333565
chr4:25913976-25913987	1.2911084084242803	1.3784418489953378	1.5489574570684992	1.2167892613952527	1.556345779625463
chr4:39044771-39044782	1.1824310099052084	0.8561522988958318	0.6149036413973101	1.1159651135391053	1.0299966755065395
chr4:39977554-39977565	1.0679759890710454	0.44818335969413625	0.4795483517129445	0.7491774767066365	0.7386871273744623
chr4:41214649-41214660	3.131329531610446	2.496958847836154	2.403699211995594	2.905783257060639	3.0194326433301404
